194,30.20712,35.00994,None,None
195,30.20594,35.00974,None,None
196,30.20498,35.00956,None,None
197,30.20372,35.00935,None,None
198,30.20254,35.00914,None,None
199,30.20133,35.00893,None,None
200,30.20024,35.00874,None,None
201,30.19905,35.00853,None,None
202,30.19811,35.00836,None,None
203,30.1964,35.00807,None,None
204,30.19608,35.00803,None,None
205,30.19571,35.008,None,None
206,30.19546,35.00799,None,None
207,30.19524,35.00799,None,None
208,30.19503,35.00799,None,None
209,30.19472,35.00801,None,None
210,30.19459,35.00801,None,None
211,30.19445,35.00803,None,None
212,30.19431,35.00806,None,None
213,30.19393,35.00812,None,None
214,30.19232,35.0085,None,None
215,30.18827,35.00954,None,None
216,30.18652,35.01021,None,None
217,30.18471,35.01096,None,None
218,30.18063,35.01263,None,None
219,30.17864,35.01344,None,None
220,30.17548,35.01474,None,None
221,30.17491,35.01498,None,None
222,30.17461,35.01509,None,None
223,30.17441,35.01514,None,None
224,30.17426,35.01518,None,None
225,30.17318,35.01539,None,None
226,30.1695,35.01555,None,None
227,30.16756,35.01564,None,None
228,30.16625,35.01576,None,None
229,30.16506,35.01605,None,None
230,30.16136,35.01749,None,None
231,30.16081,35.01771,None,None
232,30.15858,35.01857,None,None
233,30.15307,35.02073,None,None
234,30.14566,35.0236,None,None
235,30.14366,35.0242,None,None
236,30.14266,35.02438,None,None
237,30.14183,35.02445,None,None
238,30.14039,35.02447,None,None
239,30.13948,35.02439,None,None
240,30.13861,35.0242,None,None
241,30.13725,35.02386,None,None
242,30.13623,35.02348,None,None
243,30.13542,35.02306,None,None
244,30.13364,35.02195,None,None
245,30.12848,35.01831,None,None
246,30.12359,35.0149,None,None
247,30.12309,35.01463,None,None
248,30.12294,35.01456,None,None
249,30.12253,35.01437,None,None
250,30.12209,35.01421,None,None
251,30.12055,35.01387,None,None
252,30.11561,35.0127,None,None
253,30.11096,35.01159,None,None
254,30.10769,35.01085,None,None
255,30.10702,35.01069,None,None
256,30.1064,35.01055,None,None
257,30.10537,35.01031,None,None
258,30.10174,35.00944,None,None
259,30.10131,35.00933,None,None
260,30.099,35.00879,None,None
261,30.0958,35.00806,None,None
262,30.08856,35.00642,None,None
263,30.08526,35.00563,None,None
264,30.08413,35.00541,None,None
265,30.08363,35.00539,None,None
266,30.08303,35.00544,None,None
267,30.0825,35.00557,None,None
268,30.08113,35.00604,None,None
269,30.07694,35.00746,None,None
270,30.0767,35.00754,None,None
271,30.07544,35.00787,None,None
272,30.07477,35.00801,None,None
273,30.07317,35.00823,None,None
274,30.06943,35.00877,None,None
275,30.0681,35.00891,None,None
276,30.06488,35.00913,None,None
277,30.06384,35.00919,None,None
278,30.06119,35.00935,None,None
279,30.05655,35.0093,None,None
280,30.05613,35.00934,None,None
281,30.05552,35.00951,None,None
282,30.05525,35.00962,None,None
283,30.0552,35.00964,None,None
284,30.05456,35.01001,None,None
285,30.05396,35.01049,None,None
286,30.05264,35.0119,None,None
287,30.05227,35.01222,None,None
288,30.05079,35.01314,None,None
289,30.04978,35.01369,None,None
290,30.04967,35.01372,None,None
291,30.04941,35.01387,None,None
292,30.04892,35.01415,None,None
293,30.048924,35.0141493,None,None
294,30.048924,35.0141493,None,None
295,30.04884,35.0142,None,None
296,30.04858,35.01435,None,None
297,30.04839,35.01447,None,None
298,30.04723,35.01519,None,None
299,30.04669,35.01552,None,None
300,30.04661,35.01561,None,None
301,30.04497,35.01657,None,None
302,30.04422,35.017,None,None
303,30.04398,35.01718,None,None
304,30.04363,35.01759,None,None
305,30.04327,35.01821,None,None
306,30.04314,35.01862,None,None
307,30.04306,35.01897,None,None
308,30.043,35.01934,None,None
309,30.04299,35.01965,None,None
310,30.04303,35.02004,None,None
311,30.04312,35.02052,None,None
312,30.04325,35.02095,None,None
313,30.04351,35.02176,None,None
314,30.04365,35.02212,None,None
315,30.04394,35.02267,None,None
316,30.0442,35.02308,None,None
317,30.04539,35.02504,None,None
318,30.04567,35.02564,None,None
319,30.04584,35.02609,None,None
320,30.04606,35.02685,None,None
321,30.04607,35.02699,None,None
322,30.04625,35.02775,None,None
323,30.04642,35.02843,None,None
324,30.04658,35.02909,None,None
325,30.04675,35.02974,None,None
326,30.04679,35.02982,None,None
327,30.04683,35.02997,None,None
328,30.04692,35.03058,None,None
329,30.04695,35.03093,None,None
330,30.04693,35.03133,None,None
331,30.0469,35.03163,None,None
332,30.04689,35.03168,None,None
333,30.04676,35.03214,None,None
334,30.04652,35.03274,None,None
335,30.04642,35.03291,None,None
336,30.04621,35.03341,None,None
337,30.0462,35.03343,None,None
338,30.04592,35.03414,None,None
339,30.04582,35.03439,None,None
340,30.04576,35.03457,None,None
341,30.04561,35.03492,None,None
342,30.04557,35.03505,None,None
343,30.04496,35.03651,None,None
344,30.04479,35.03698,None,None
345,30.04469,35.03729,None,None
346,30.04462,35.03758,None,None
347,30.04423,35.03882,None,None
348,30.04408,35.03929,None,None
349,30.04396,35.03963,None,None
350,30.04384,35.0399,None,None
351,30.04358,35.04032,None,None
352,30.04342,35.04051,None,None
353,30.04325,35.04066,None,None
354,30.04296,35.0409,None,None
355,30.0427,35.04107,None,None
356,30.04254,35.04119,None,None
357,30.04242,35.04128,None,None
358,30.04137,35.04201,None,None
359,30.04085,35.04238,None,None
360,30.03956,35.04326,None,None
361,30.03928,35.04341,None,None
362,30.03907,35.04352,None,None
363,30.03884,35.0436,None,None
364,30.03853,35.04368,None,None
365,30.03833,35.0437,None,None
366,30.03812,35.04371,None,None
367,30.03776,35.04368,None,None
368,30.03733,35.04365,None,None
369,30.03689,35.04367,None,None
370,30.03667,35.04369,None,None
371,30.0365,35.04372,None,None
372,30.036,35.04388,None,None
373,30.03536,35.0441,None,None
374,30.03461,35.04434,None,None
375,30.0339,35.04458,None,None
376,30.03374,35.04462,None,None
377,30.03353,35.04466,None,None
378,30.03329,35.04469,None,None
379,30.03305,35.04471,None,None
380,30.03275,35.04473,None,None
381,30.03223,35.04478,None,None
382,30.03176,35.04483,None,None
383,30.03126,35.04489,None,None
384,30.03107,35.04493,None,None
385,30.03072,35.04499,None,None
386,30.02984,35.04522,None,None
387,30.02922,35.04539,None,None
388,30.02842,35.04561,None,None
389,30.02763,35.04581,None,None
390,30.02728,35.04591,None,None
391,30.02707,35.04599,None,None
392,30.02686,35.04609,None,None
393,30.0267,35.04618,None,None
394,30.02653,35.04629,None,None
395,30.02642,35.04637,None,None
396,30.02619,35.04657,None,None
397,30.02604,35.04671,None,None
398,30.02581,35.04698,None,None
399,30.02551,35.04743,None,None
400,30.02528,35.04794,None,None
401,30.02501,35.04869,None,None
402,30.02485,35.04906,None,None
403,30.0248,35.04916,None,None
404,30.02475,35.04925,None,None
405,30.02456,35.04957,None,None
406,30.02397,35.05061,None,None
407,30.02352,35.05134,None,None
408,30.02309,35.05208,None,None
409,30.02247,35.05316,None,None
410,30.02222,35.05368,None,None
411,30.02209,35.05394,None,None
412,30.02194,35.0543,None,None
413,30.02182,35.05462,None,None
414,30.02175,35.05491,None,None
415,30.02163,35.0553,None,None
416,30.02134,35.05666,None,None
417,30.02116,35.05749,None,None
418,30.02108,35.0579,None,None
419,30.021,35.05823,None,None
420,30.02098,35.05842,None,None
421,30.02097,35.05855,None,None
422,30.02097,35.05865,None,None
423,30.02098,35.05871,None,None
424,30.02098,35.05875,None,None
425,30.02102,35.05891,None,None
426,30.02107,35.05913,None,None
427,30.02109,35.05926,None,None
428,30.0211,35.05933,None,None
429,30.02109,35.05942,None,None
430,30.02106,35.06,None,None
431,30.02101,35.0606,None,None
432,30.02098,35.0609,None,None
433,30.02096,35.06101,None,None
434,30.02095,35.06107,None,None
435,30.02092,35.06113,None,None
436,30.02088,35.06122,None,None
437,30.02081,35.06132,None,None
438,30.0207,35.06143,None,None
439,30.0205,35.06159,None,None
440,30.02046,35.06161,None,None
441,30.02038,35.06162,None,None
442,30.0203,35.06162,None,None
443,30.02025,35.06162,None,None
444,30.0202,35.0616,None,None
445,30.02013,35.06157,None,None
446,30.02002,35.06148,None,None
447,30.01994,35.06142,None,None
448,30.01988,35.06139,None,None
449,30.0198,35.06137,None,None
450,30.01968,35.06134,None,None
451,30.01957,35.06129,None,None
452,30.01947,35.06122,None,None
453,30.01923,35.06102,None,None
454,30.01882,35.06061,None,None
455,30.01862,35.06042,None,None
456,30.01849,35.06022,None,None
457,30.01837,35.06,None,None
458,30.01826,35.05982,None,None
459,30.01821,35.05975,None,None
460,30.01817,35.05971,None,None
461,30.01808,35.05965,None,None
462,30.018,35.05961,None,None
463,30.01792,35.05958,None,None
464,30.01786,35.05957,None,None
465,30.01769,35.05954,None,None
466,30.01758,35.0595,None,None
467,30.01742,35.05941,None,None
468,30.01725,35.05929,None,None
469,30.01708,35.05916,None,None
470,30.01666,35.05877,None,None
471,30.01646,35.05859,None,None
472,30.01624,35.05847,None,None
473,30.01601,35.0583,None,None
474,30.01563,35.05789,None,None
475,30.01548,35.05776,None,None
476,30.01531,35.05768,None,None
477,30.01509,35.05761,None,None
478,30.0148,35.05747,None,None
479,30.01466,35.05738,None,None
480,30.01457,35.05734,None,None
481,30.01442,35.05732,None,None
482,30.01432,35.05731,None,None
483,30.014,35.05733,None,None
484,30.01365,35.05737,None,None
485,30.01315,35.05748,None,None
486,30.01258,35.05767,None,None
487,30.01242,35.05773,None,None
488,30.01225,35.05783,None,None
489,30.01203,35.05798,None,None
490,30.01182,35.05818,None,None
491,30.01164,35.0584,None,None
492,30.01147,35.05862,None,None
493,30.01128,35.05889,None,None
494,30.01114,35.05905,None,None
495,30.01092,35.05923,None,None
496,30.01084,35.05926,None,None
497,30.01072,35.05928,None,None
498,30.01061,35.05929,None,None
499,30.0105,35.05928,None,None
500,30.01038,35.05927,None,None
501,30.01024,35.05924,None,None
502,30.01012,35.05918,None,None
503,30.00993,35.05907,None,None
504,30.00942,35.05872,None,None
505,30.00908,35.05849,None,None
506,30.00891,35.0584,None,None
507,30.00876,35.05833,None,None
508,30.00864,35.05831,None,None
509,30.00855,35.05831,None,None
510,30.00846,35.05833,None,None
511,30.00839,35.05835,None,None
512,30.00835,35.05838,None,None
513,30.00831,35.05842,None,None
514,30.00828,35.05847,None,None
515,30.00824,35.05854,None,None
516,30.00819,35.05866,None,None
517,30.00817,35.05874,None,None
518,30.00817,35.05886,None,None
519,30.00818,35.05897,None,None
520,30.00823,35.05912,None,None
521,30.00829,35.05925,None,None
522,30.00842,35.05941,None,None
523,30.00859,35.05956,None,None
524,30.00869,35.05963,None,None
525,30.00876,35.0597,None,None
526,30.00887,35.05982,None,None
527,30.00896,35.06,None,None
528,30.00903,35.06016,None,None
529,30.00909,35.06035,None,None
530,30.00919,35.06069,None,None
531,30.00924,35.06089,None,None
532,30.00928,35.06111,None,None
533,30.00928,35.0612,None,None
534,30.00926,35.06126,None,None
535,30.00923,35.06131,None,None
536,30.00921,35.06134,None,None
537,30.00917,35.06136,None,None
538,30.00913,35.06139,None,None
539,30.00908,35.0614,None,None
540,30.00905,35.06139,None,None
541,30.00902,35.06138,None,None
542,30.00899,35.06136,None,None
543,30.00894,35.06132,None,None
544,30.00891,35.06127,None,None
545,30.00881,35.06109,None,None
546,30.0087,35.06086,None,None
547,30.00861,35.06075,None,None
548,30.00851,35.06066,None,None
549,30.00837,35.06059,None,None
550,30.00823,35.06056,None,None
551,30.00805,35.06056,None,None
552,30.00778,35.0606,None,None
553,30.00731,35.06063,None,None
554,30.00697,35.06059,None,None
555,30.00666,35.06055,None,None
556,30.00653,35.06056,None,None
557,30.00639,35.06056,None,None
558,30.00622,35.06059,None,None
559,30.00602,35.06066,None,None
560,30.00567,35.0608,None,None
561,30.00542,35.06094,None,None
562,30.00516,35.06112,None,None
563,30.00478,35.06143,None,None
564,30.00039,35.06562,None,None
565,30.00017,35.06579,None,None
566,30.00009,35.06585,None,None
567,29.99999,35.0659,None,None
568,29.99987,35.06594,None,None
569,29.99972,35.06595,None,None
570,29.99958,35.06593,None,None
571,29.9995,35.06592,None,None
572,29.99942,35.06588,None,None
573,29.99932,35.06583,None,None
574,29.99919,35.06574,None,None
575,29.99906,35.06562,None,None
576,29.9989,35.06543,None,None
577,29.99854,35.06511,None,None
578,29.99848,35.06507,None,None
579,29.99837,35.06502,None,None
580,29.99831,35.065,None,None
581,29.99824,35.06499,None,None
582,29.99802,35.06499,None,None
583,29.99773,35.06501,None,None
584,29.99719,35.06513,None,None
585,29.99691,35.06524,None,None
586,29.99657,35.06542,None,None
587,29.99637,35.06554,None,None
588,29.99621,35.06563,None,None
589,29.99608,35.06568,None,None
590,29.99591,35.06571,None,None
591,29.99532,35.06581,None,None
592,29.9949,35.06588,None,None
593,29.99471,35.06592,None,None
594,29.99458,35.06596,None,None
595,29.99447,35.06599,None,None
596,29.99439,35.06602,None,None
597,29.99428,35.0661,None,None
598,29.99418,35.06619,None,None
599,29.99405,35.06636,None,None
600,29.99377,35.06688,None,None
601,29.9933,35.06779,None,None
602,29.993,35.06832,None,None
603,29.99269,35.06888,None,None
604,29.99253,35.06918,None,None
605,29.99236,35.0695,None,None
606,29.99209,35.07021,None,None
607,29.99183,35.07106,None,None
608,29.991,35.07398,None,None
609,29.99075,35.07481,None,None
610,29.99051,35.07549,None,None
611,29.99013,35.07625,None,None
612,29.98985,35.07665,None,None
613,29.98962,35.07693,None,None
614,29.98948,35.07709,None,None
615,29.9894764,35.0770888,None,None
616,29.98987,35.07753,None,None
617,29.99035,35.07808,None,None
618,29.99124,35.07908,None,None
619,29.99214,35.08006,None,None
620,29.99223,35.08017,None,None
621,29.99458,35.08271,None,None
622,29.99526,35.08347,None,None
623,29.99553,35.08374,None,None
624,29.9958,35.08399,None,None
625,29.99592,35.08411,None,None
626,29.99612,35.08427,None,None
627,29.99639,35.08446,None,None
628,29.99661,35.08458,None,None
629,29.99687,35.08472,None,None
630,29.99712,35.08483,None,None
631,29.99726,35.08488,None,None
632,29.99739,35.08492,None,None
633,29.99748,35.08495,None,None
634,29.99763,35.08498,None,None
635,29.99792,35.08502,None,None
636,29.99931,35.08521,None,None
637,30.00255,35.08567,None,None
638,30.00329,35.08576,None,None
639,30.00456,35.08592,None,None
640,30.00479,35.08595,None,None
641,30.00492,35.08598,None,None
642,30.00502,35.086,None,None
643,30.00515,35.08604,None,None
644,30.00534,35.0861,None,None
645,30.0054,35.08612,None,None
646,30.00552,35.08618,None,None
647,30.00584,35.08633,None,None
648,30.0059,35.08636,None,None
649,30.00644,35.08662,None,None
650,30.00734,35.08706,None,None
651,30.0084,35.08761,None,None
652,30.00841,35.08762,None,None
653,30.00967,35.08823,None,None
654,30.01045,35.08862,None,None
655,30.01068,35.08873,None,None
656,30.0114,35.08908,None,None
657,30.01213,35.08944,None,None
658,30.01222,35.08949,None,None
659,30.01277,35.08977,None,None
660,30.01304,35.0899,None,None
661,30.01346,35.0901,None,None
662,30.01367,35.09019,None,None
663,30.01394,35.0903,None,None
664,30.01441,35.09043,None,None
665,30.01491,35.09058,None,None
666,30.01569,35.09085,None,None
667,30.01694,35.09127,None,None
668,30.01772,35.09152,None,None
669,30.01809,35.09162,None,None
670,30.01834,35.09167,None,None
671,30.01943,35.09188,None,None
672,30.01982,35.09197,None,None
673,30.02048,35.09214,None,None
674,30.02089,35.09224,None,None
675,30.02137,35.09238,None,None
676,30.0219,35.09248,None,None
677,30.0223,35.09257,None,None
678,30.02253,35.09264,None,None
679,30.02269,35.09269,None,None
680,30.02283,35.09276,None,None
681,30.02306,35.09287,None,None
682,30.02329,35.09302,None,None
683,30.02347,35.09314,None,None
684,30.02369,35.09331,None,None
685,30.02384,35.09346,None,None
686,30.02409,35.09373,None,None
687,30.02469,35.09454,None,None
688,30.02487,35.09479,None,None
689,30.02502,35.09496,None,None
690,30.02525,35.09517,None,None
691,30.02541,35.0953,None,None
692,30.02554,35.09539,None,None
693,30.02575,35.09552,None,None
694,30.02597,35.09565,None,None
695,30.02617,35.09573,None,None
696,30.02635,35.09581,None,None
697,30.02649,35.09586,None,None
698,30.02669,35.09592,None,None
699,30.02711,35.09603,None,None
700,30.02753,35.09616,None,None
701,30.02794,35.09627,None,None
702,30.02841,35.09641,None,None
703,30.02902,35.09656,None,None
704,30.02984,35.09679,None,None
705,30.03093,35.09708,None,None
706,30.03153,35.09723,None,None
707,30.03204,35.09737,None,None
708,30.03226,35.09744,None,None
709,30.03263,35.09758,None,None
710,30.03287,35.09769,None,None
711,30.03325,35.09792,None,None
712,30.03395,35.0983,None,None
713,30.03431,35.09849,None,None
714,30.03489,35.09883,None,None
715,30.03522,35.09903,None,None
716,30.03545,35.09921,None,None
717,30.03566,35.09936,None,None
718,30.03582,35.09951,None,None
719,30.03602,35.09973,None,None
720,30.03672,35.10054,None,None
721,30.03754,35.10156,None,None
722,30.03823,35.10237,None,None
723,30.03881,35.10302,None,None
724,30.03911,35.10331,None,None
725,30.03949,35.10361,None,None
726,30.03983,35.10383,None,None
727,30.04032,35.10409,None,None
728,30.04068,35.10426,None,None
729,30.0422,35.10498,None,None
730,30.04332,35.10556,None,None
731,30.04487,35.10628,None,None
732,30.04511,35.10638,None,None
733,30.04531,35.1065,None,None
734,30.04572,35.1068,None,None
735,30.04645,35.10737,None,None
736,30.04714,35.10787,None,None
737,30.0478,35.10835,None,None
738,30.0486,35.10903,None,None
739,30.04984,35.11007,None,None
740,30.05073,35.11079,None,None
741,30.05122,35.11118,None,None
742,30.0521,35.1119,None,None
743,30.05331,35.11287,None,None
744,30.05375,35.11324,None,None
745,30.0542,35.11358,None,None
746,30.0553,35.11448,None,None
747,30.0562,35.11521,None,None
748,30.05681,35.1157,None,None
749,30.05773,35.11646,None,None
750,30.05865,35.1172,None,None
751,30.05949,35.11786,None,None
752,30.05987,35.11817,None,None
753,30.0605,35.11866,None,None
754,30.06086,35.11901,None,None
755,30.06109,35.11924,None,None
756,30.06124,35.11941,None,None
757,30.06156,35.11987,None,None
758,30.06173,35.12013,None,None
759,30.06253,35.12132,None,None
760,30.06273,35.12163,None,None
761,30.06287,35.12182,None,None
762,30.06297,35.12194,None,None
763,30.06329,35.12229,None,None
764,30.0639,35.12291,None,None
765,30.06485,35.12386,None,None
766,30.06585,35.1249,None,None
767,30.06624,35.12528,None,None
768,30.06725,35.12628,None,None
769,30.06739,35.12641,None,None
770,30.06756,35.12658,None,None
771,30.06807,35.12696,None,None
772,30.06828,35.12709,None,None
773,30.06854,35.12724,None,None
774,30.06917,35.12761,None,None
775,30.06972,35.12788,None,None
776,30.07024,35.1281,None,None
777,30.07089,35.12836,None,None
778,30.07207,35.12885,None,None
779,30.07277,35.12916,None,None
780,30.07362,35.12956,None,None
781,30.07554,35.1304,None,None
782,30.0774,35.13125,None,None
783,30.0778,35.13142,None,None
784,30.07809,35.13154,None,None
785,30.07876,35.13183,None,None
786,30.08014,35.13243,None,None
787,30.08042,35.13256,None,None
788,30.08055,35.13263,None,None
789,30.0813,35.13294,None,None
790,30.08143,35.133,None,None
791,30.08161,35.13309,None,None
792,30.08186,35.1332,None,None
793,30.08201,35.13326,None,None
794,30.08272,35.13357,None,None
795,30.08311,35.13374,None,None
796,30.08458,35.13438,None,None
797,30.08744,35.13566,None,None
798,30.08855,35.13615,None,None
799,30.09036,35.13693,None,None
800,30.09136,35.13737,None,None
801,30.09369,35.13843,None,None
802,30.0943,35.13869,None,None
803,30.09505,35.13903,None,None
804,30.0950544,35.1390297,None,None
805,30.0950544,35.1390297,None,None
806,30.09746,35.1401,None,None
807,30.09956,35.14104,None,None
808,30.10052,35.14146,None,None
809,30.10114,35.14174,None,None
810,30.1025,35.14236,None,None
811,30.10347,35.14277,None,None
812,30.1045,35.14322,None,None
813,30.10573,35.14374,None,None
814,30.10607,35.14387,None,None
815,30.1064,35.14398,None,None
816,30.10656,35.14401,None,None
817,30.1069,35.14405,None,None
818,30.10863,35.14439,None,None
819,30.11119,35.1449,None,None
820,30.11352,35.14533,None,None
821,30.116,35.1458,None,None
822,30.1173,35.14606,None,None
823,30.11866,35.14632,None,None
824,30.11973,35.14654,None,None
825,30.12025,35.14664,None,None
826,30.12062,35.14667,None,None
827,30.12102,35.14666,None,None
828,30.12117,35.14667,None,None
829,30.12152,35.14664,None,None
830,30.12184,35.1466,None,None
831,30.1221,35.14656,None,None
832,30.12342,35.14631,None,None
833,30.12401,35.14621,None,None
834,30.12494,35.14603,None,None
835,30.12602,35.14584,None,None
836,30.12731,35.14562,None,None
837,30.12808,35.14545,None,None
838,30.12848,35.14533,None,None
839,30.12887,35.14516,None,None
840,30.12933,35.14491,None,None
841,30.12954,35.14475,None,None
842,30.12975,35.14457,None,None
843,30.13017,35.14422,None,None
844,30.13142,35.14314,None,None
845,30.13182,35.14278,None,None
846,30.1329,35.14184,None,None
847,30.1342,35.14069,None,None
848,30.1353,35.13974,None,None
849,30.13638,35.1388,None,None
850,30.1376,35.13773,None,None
851,30.13857,35.13687,None,None
852,30.13925,35.13628,None,None
853,30.14005,35.13559,None,None
854,30.14069,35.13504,None,None
855,30.1412,35.13458,None,None
856,30.14192,35.13408,None,None
857,30.14375,35.13286,None,None
858,30.1444,35.13239,None,None
859,30.1464,35.13109,None,None
860,30.14751,35.1303,None,None
861,30.14791,35.13007,None,None
862,30.14817,35.12993,None,None
863,30.14837,35.12985,None,None
864,30.14862,35.12977,None,None
865,30.14881,35.12972,None,None
866,30.14911,35.12967,None,None
867,30.14956,35.12961,None,None
868,30.1503,35.12958,None,None
869,30.15091,35.12957,None,None
870,30.15284,35.12948,None,None
871,30.15467,35.12943,None,None
872,30.15521,35.12941,None,None
873,30.1557,35.12943,None,None
874,30.15606,35.12947,None,None
